polyratings,faculty_last_name,rees,rees
polyratings,faculty_last_name,rees,dr.rees
polyratings,faculty_last_name,rees,professorrees
polyratings,faculty_last_name,rees,mr.rees
polyratings,faculty_last_name,rees,mrs.rees
polyratings,faculty_last_name,rees,rees ,mark
polyratings,faculty_last_name,rees,markrees
polyratings,faculty_last_name,rees,mark
polyratings,faculty_last_name,rees,mr.mark
polyratings,faculty_last_name,rees,mrs.mark
polyratings,faculty_last_name,rees,professor  mark
polyratings,faculty_last_name,rees,dr.markrees
polyratings,faculty_last_name,rees,mr.markrees
polyratings,faculty_last_name,rees,mrs.markrees
polyratings,faculty_last_name,rees,professor  markrees
polyratings,faculty_last_name,hughes,hughes
polyratings,faculty_last_name,hughes,dr.hughes
polyratings,faculty_last_name,hughes,professorhughes
polyratings,faculty_last_name,hughes,mr.hughes
polyratings,faculty_last_name,hughes,mrs.hughes
polyratings,faculty_last_name,hughes,hughes ,gary
polyratings,faculty_last_name,hughes,garyhughes
polyratings,faculty_last_name,hughes,gary
polyratings,faculty_last_name,hughes,mr.gary
polyratings,faculty_last_name,hughes,mrs.gary
polyratings,faculty_last_name,hughes,professor  gary
polyratings,faculty_last_name,hughes,dr.garyhughes
polyratings,faculty_last_name,hughes,mr.garyhughes
polyratings,faculty_last_name,hughes,mrs.garyhughes
polyratings,faculty_last_name,hughes,professor  garyhughes
polyratings,faculty_last_name,rossman,rossman
polyratings,faculty_last_name,rossman,dr.rossman
polyratings,faculty_last_name,rossman,professorrossman
polyratings,faculty_last_name,rossman,mr.rossman
polyratings,faculty_last_name,rossman,mrs.rossman
polyratings,faculty_last_name,rossman,rossman ,allan
polyratings,faculty_last_name,rossman,allanrossman
polyratings,faculty_last_name,rossman,allan
polyratings,faculty_last_name,rossman,mr.allan
polyratings,faculty_last_name,rossman,mrs.allan
polyratings,faculty_last_name,rossman,professor  allan
polyratings,faculty_last_name,rossman,dr.allanrossman
polyratings,faculty_last_name,rossman,mr.allanrossman
polyratings,faculty_last_name,rossman,mrs.allanrossman
polyratings,faculty_last_name,rossman,professor  allanrossman
polyratings,faculty_last_name,dekhtyar,dekhtyar
polyratings,faculty_last_name,dekhtyar,dr.dekhtyar
polyratings,faculty_last_name,dekhtyar,professordekhtyar
polyratings,faculty_last_name,dekhtyar,mr.dekhtyar
polyratings,faculty_last_name,dekhtyar,mrs.dekhtyar
polyratings,faculty_last_name,dekhtyar,dekhtyar ,olga
polyratings,faculty_last_name,dekhtyar,olgadekhtyar
polyratings,faculty_last_name,dekhtyar,olga
polyratings,faculty_last_name,dekhtyar,mr.olga
polyratings,faculty_last_name,dekhtyar,mrs.olga
polyratings,faculty_last_name,dekhtyar,professor  olga
polyratings,faculty_last_name,dekhtyar,dr.olgadekhtyar
polyratings,faculty_last_name,dekhtyar,mr.olgadekhtyar
polyratings,faculty_last_name,dekhtyar,mrs.olgadekhtyar
polyratings,faculty_last_name,dekhtyar,professor  olgadekhtyar
polyratings,faculty_last_name,schroth-glanz,schroth-glanz
polyratings,faculty_last_name,schroth-glanz,dr.schroth-glanz
polyratings,faculty_last_name,schroth-glanz,professorschroth-glanz
polyratings,faculty_last_name,schroth-glanz,mr.schroth-glanz
polyratings,faculty_last_name,schroth-glanz,mrs.schroth-glanz
polyratings,faculty_last_name,schroth-glanz,schroth-glanz ,madeline
polyratings,faculty_last_name,schroth-glanz,madelineschroth-glanz
polyratings,faculty_last_name,schroth-glanz,madeline
polyratings,faculty_last_name,schroth-glanz,mr.madeline
polyratings,faculty_last_name,schroth-glanz,mrs.madeline
polyratings,faculty_last_name,schroth-glanz,professor  madeline
polyratings,faculty_last_name,schroth-glanz,dr.madelineschroth-glanz
polyratings,faculty_last_name,schroth-glanz,mr.madelineschroth-glanz
polyratings,faculty_last_name,schroth-glanz,mrs.madelineschroth-glanz
polyratings,faculty_last_name,schroth-glanz,professor  madelineschroth-glanz
polyratings,faculty_last_name,smith,smith
polyratings,faculty_last_name,smith,dr.smith
polyratings,faculty_last_name,smith,professorsmith
polyratings,faculty_last_name,smith,mr.smith
polyratings,faculty_last_name,smith,mrs.smith
polyratings,faculty_last_name,smith,smith ,heather
polyratings,faculty_last_name,smith,heathersmith
polyratings,faculty_last_name,smith,heather
polyratings,faculty_last_name,smith,mr.heather
polyratings,faculty_last_name,smith,mrs.heather
polyratings,faculty_last_name,smith,professor  heather
polyratings,faculty_last_name,smith,dr.heathersmith
polyratings,faculty_last_name,smith,mr.heathersmith
polyratings,faculty_last_name,smith,mrs.heathersmith
polyratings,faculty_last_name,smith,professor  heathersmith
polyratings,faculty_last_name,ottesen,ottesen
polyratings,faculty_last_name,ottesen,dr.ottesen
polyratings,faculty_last_name,ottesen,professorottesen
polyratings,faculty_last_name,ottesen,mr.ottesen
polyratings,faculty_last_name,ottesen,mrs.ottesen
polyratings,faculty_last_name,ottesen,ottesen ,rebecca
polyratings,faculty_last_name,ottesen,rebeccaottesen
polyratings,faculty_last_name,ottesen,rebecca
polyratings,faculty_last_name,ottesen,mr.rebecca
polyratings,faculty_last_name,ottesen,mrs.rebecca
polyratings,faculty_last_name,ottesen,professor  rebecca
polyratings,faculty_last_name,ottesen,dr.rebeccaottesen
polyratings,faculty_last_name,ottesen,mr.rebeccaottesen
polyratings,faculty_last_name,ottesen,mrs.rebeccaottesen
polyratings,faculty_last_name,ottesen,professor  rebeccaottesen
polyratings,faculty_last_name,ignatova,ignatova
polyratings,faculty_last_name,ignatova,dr.ignatova
polyratings,faculty_last_name,ignatova,professorignatova
polyratings,faculty_last_name,ignatova,mr.ignatova
polyratings,faculty_last_name,ignatova,mrs.ignatova
polyratings,faculty_last_name,ignatova,ignatova ,lina
polyratings,faculty_last_name,ignatova,linaignatova
polyratings,faculty_last_name,ignatova,lina
polyratings,faculty_last_name,ignatova,mr.lina
polyratings,faculty_last_name,ignatova,mrs.lina
polyratings,faculty_last_name,ignatova,professor  lina
polyratings,faculty_last_name,ignatova,dr.linaignatova
polyratings,faculty_last_name,ignatova,mr.linaignatova
polyratings,faculty_last_name,ignatova,mrs.linaignatova
polyratings,faculty_last_name,ignatova,professor  linaignatova
polyratings,faculty_last_name,ubersax,ubersax
polyratings,faculty_last_name,ubersax,dr.ubersax
polyratings,faculty_last_name,ubersax,professorubersax
polyratings,faculty_last_name,ubersax,mr.ubersax
polyratings,faculty_last_name,ubersax,mrs.ubersax
polyratings,faculty_last_name,ubersax,ubersax ,john
polyratings,faculty_last_name,ubersax,johnubersax
polyratings,faculty_last_name,ubersax,john
polyratings,faculty_last_name,ubersax,mr.john
polyratings,faculty_last_name,ubersax,mrs.john
polyratings,faculty_last_name,ubersax,professor  john
polyratings,faculty_last_name,ubersax,dr.johnubersax
polyratings,faculty_last_name,ubersax,mr.johnubersax
polyratings,faculty_last_name,ubersax,mrs.johnubersax
polyratings,faculty_last_name,ubersax,professor  johnubersax
polyratings,faculty_last_name,devore,devore
polyratings,faculty_last_name,devore,dr.devore
polyratings,faculty_last_name,devore,professordevore
polyratings,faculty_last_name,devore,mr.devore
polyratings,faculty_last_name,devore,mrs.devore
polyratings,faculty_last_name,devore,devore ,jay
polyratings,faculty_last_name,devore,jaydevore
polyratings,faculty_last_name,devore,jay
polyratings,faculty_last_name,devore,mr.jay
polyratings,faculty_last_name,devore,mrs.jay
polyratings,faculty_last_name,devore,professor  jay
polyratings,faculty_last_name,devore,dr.jaydevore
polyratings,faculty_last_name,devore,mr.jaydevore
polyratings,faculty_last_name,devore,mrs.jaydevore
polyratings,faculty_last_name,devore,professor  jaydevore
polyratings,faculty_last_name,sun,sun
polyratings,faculty_last_name,sun,dr.sun
polyratings,faculty_last_name,sun,professorsun
polyratings,faculty_last_name,sun,mr.sun
polyratings,faculty_last_name,sun,mrs.sun
polyratings,faculty_last_name,sun,sun ,dennis
polyratings,faculty_last_name,sun,dennissun
polyratings,faculty_last_name,sun,dennis
polyratings,faculty_last_name,sun,mr.dennis
polyratings,faculty_last_name,sun,mrs.dennis
